address,type,free,reserved,staked,delegated,unclaimed,total,multiplier,final,participation
tgH8S1TuEdkkhEYMYKKWGQeA1QT3D1bojpVCGZenUaqdUYqh7,substrate,0,0,0,0,2988451109338765312,2988451109338765312,1.00,2988451109338765312,C
tgH8SYB1zJ5JjZ2RJzwm4sa27KA7i7FJVdUeAyMA9a64wnEu1,substrate,0,0,0,0,35459838696196644864,35459838696196644864,1.00,35459838696196644864,C
tgH8ShBx25B56mFEJk9Ls29dghemQ34vMe2qN2DxKi8xgNJn2,substrate,0,0,0,0,4292623091469856256,4292623091469856256,1.00,4292623091469856256,C
tgH8T9v5g3D3hb6Kf9EzJLncEHwu5pdf3fSFqbyX5xMJa5Y72,substrate,0,0,0,0,1493573901810632704,1493573901810632704,1.00,1493573901810632704,C
tgH8W2ZHAqeVZWRUbQn3DLDd71fDN1pVimDNupMQwagSDdiYt,substrate,0,0,0,0,20441943586344583168,20441943586344583168,1.00,20441943586344583168,C
tgH8W95zeVJrm4X7pCELGXKNjN3M4tctq6omsjtbKWaUioBQy,substrate,0,0,0,0,17580717702728845312,17580717702728845312,1.00,17580717702728845312,C
tgH8bdYnutWDd36UQZZtQWhyVXCGL5TN4wLhHjV1Srh1GfcPC,substrate,0,0,0,0,9813708124112285696,9813708124112285696,1.00,9813708124112285696,C
tgH8d66X3zKKJ7BEkaZ3wdHtK5vkCEyJZQJtcuKdADwLpLy1R,substrate,0,0,0,0,1184064116164811520,1184064116164811520,1.00,1184064116164811520,C
tgH8d6FqmASszjQVREkCDa2cUuPiUr2qAH46RZH3fBJAiaGiC,substrate,0,0,0,0,13065071680001798144,13065071680001798144,1.00,13065071680001798144,C
tgH8hNUhufGoeM4ghwoHqeKt1dcscBwjKoadyRa1EA3PzpfQs,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgH8iF6Aqxjn4VsxAyw8JLGAedPf46ME9BJXXgaHZfG71WCau,substrate,0,0,0,0,6556026042808637440,6556026042808637440,1.00,6556026042808637440,C
tgH8jj5S2oaYj249ZuFeynryECEg2e4nk7YecQKEmRrpuR8jz,substrate,0,0,0,0,9590669411693916160,9590669411693916160,1.00,9590669411693916160,C
tgH8p6ePg77DBwpzwUKEKsYBTjA5vwKEM8Ld5EDf95UeahRyY,substrate,0,0,0,0,767192581405125246976,767192581405125246976,1.00,767192581405125246976,C
tgH8w8YEU6gX8fYbMvAJLbzza2ZxjmZYgFQVkCgwN5xewZYiZ,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgH8ySFUU7L2Lqh86sDpTHDWvUY7wG7oxyr8Hei6hPkuncdnJ,substrate,0,0,0,0,1290223994709213952,1290223994709213952,1.00,1290223994709213952,C
tgH911durXYGqyse1YNq7MycgYhGdiFdf16NetwaMjoFTP3LJ,substrate,0,0,0,0,11139237674624473088,11139237674624473088,1.00,11139237674624473088,C
tgH96JkrivZJzbPRaUMe1HprbmvvMcpH1vyNuxHR8TmTBbGnX,substrate,0,0,0,0,102391910332932592580,102391910332932592580,1.00,102391910332932587520,C
tgH9BHU9VNikw3TUHHhRSxZQWxVJgUsLJg8HEAmUYLA1t9PFy,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgH9C1XrgRpKTM7BqCrx8nmLGe39RxGiLTaHJMywj9ZcQUeLW,substrate,0,0,0,0,2558967412037745664,2558967412037745664,1.00,2558967412037745664,C
tgHAaH1GH1rVftFqsfTswdQYDsq1stBFPNMY8DreWUG1U1Ysd,substrate,0,0,0,0,3055460652428507648,3055460652428507648,1.00,3055460652428507648,C
tgHAg5mLyyPrNSYpwKLJJYFmcSYtk2XPWnooR54ErVt8JnZby,substrate,0,0,0,0,8941042417543579648,8941042417543579648,1.00,8941042417543579648,C
tgHAhtTAFmCKeGBQfCRrxFp6eARGuVqkZ1FvuQ4HGDWds5gWo,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHAieVzbSLuVZg9aw5jJVbVVPnRjjEgkRe3QSSAwU5GX5iVC,substrate,0,0,0,0,13220369603193597952,13220369603193597952,1.00,13220369603193597952,C
tgHAmrhfxSkiCdonWXvXDsUd9Z82FbkwEcY861UF8nMcXhJzU,substrate,0,0,0,0,175655087553910223479,175655087553910223479,1.00,175655087553910210560,C
tgHApmNyXEvbxUCF5f5shdvbpUjbRBado9J29ffgWPfMt3utB,substrate,0,0,0,0,60017424945495040000,60017424945495040000,1.00,60017424945495040000,C
tgHAsBCbtqmiWygjXWnc9uojuuyjiheAsJCGyFomx4WSxJK2Z,substrate,0,0,0,0,5905626633799843840,5905626633799843840,1.00,5905626633799843840,C
tgHAuGP8YxSfFpVZ2cuxqc8ActNrDJSQRBS1SKzh94eCAEkRA,substrate,0,0,0,0,4576600481431276032,4576600481431276032,1.00,4576600481431276032,C
tgHB5dGR8vxesT4KwJKjHWn7n8Mqsg7sCLwtpeDKQy3MVpPzY,substrate,0,0,0,0,6850237620834991104,6850237620834991104,1.00,6850237620834991104,C
tgHBA7FeFTL8FXTT2H3DUqSiw6MjAYP8dTZPDDqi426umLCgV,substrate,0,0,0,0,259740171757983203328,259740171757983203328,1.00,259740171757983203328,C
tgHBASN3MkvkvPWjwvgpyX9DKczV6aJ8kaSSPdU1MaR6EQt4T,substrate,0,0,0,0,1679960105574911232,1679960105574911232,1.00,1679960105574911232,C
tgHBAYF1u8tdEE6SW4X7FDdWQd1SieYxgHmejXdoUL9QcYzsp,substrate,0,0,0,0,59619999687809277952,59619999687809277952,1.00,59619999687809277952,C
tgHBAZQuz6B8hmUxCCjJMeXwkUY9jC9a9xTrvPehuyPXTd6Z6,substrate,0,0,0,0,8939369254917673984,8939369254917673984,1.00,8939369254917673984,C
tgHBB7CW12d31tCytMp6pqzKHpHZBAUEg6fJ4gq86ejJQPVUq,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHBDRKu5cBBmegktPEeGcRYdEbCRgJF6xQCcSPC5FrgchNub,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHBEwz5yec4eBtDBaTDuv1PTVNpLxqZB2fDAWmyJyRPKYtvn,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHBGKnfL5yV57UobLProXWANqQjRHUsNjt57f7zcH4Lg4vW9,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHBGNg4ji9fjEWr3Ex3S3nkdYP31D4c8rp527K3isb9Zaumb,substrate,0,0,0,0,601503010574632878080,601503010574632878080,1.00,601503010574632878080,C
tgHBGvCsroGJPGxWbotctwkXyHPqFsNimV3jrffxYzwzepLco,substrate,0,0,0,0,2212398629684311808,2212398629684311808,1.00,2212398629684311808,C
tgHBHk3thv9F8LQ4oChLjX1EV9mCMwLi6zvkMDnpdZY1rgkdf,substrate,0,0,0,0,1578945448040697856,1578945448040697856,1.00,1578945448040697856,C
tgHBKRhUersP9Eeuqpc4sH6ViosiyHkpriEESL3UMu3Fpvo3w,substrate,0,0,0,0,9906077055602995200,9906077055602995200,1.00,9906077055602995200,C
tgHBL6YaoX8jkPgAbspt2S6912snie5oztcFywbTctVThdQ91,substrate,0,0,0,0,3669034909203123200,3669034909203123200,1.00,3669034909203123200,C
tgHBRneMVUeLcowabdHJoGv59XLb89BNELrK86b5CBExk22Pb,substrate,0,0,0,0,5810714437825375232,5810714437825375232,1.00,5810714437825375232,C
tgHBStjsJQxLCvT5pAc5zYbhpzFqNPXT59rHPszUzWeKbYgWJ,substrate,0,0,0,0,12022541769076432896,12022541769076432896,1.00,12022541769076432896,C
tgHBTrYjN8PojZRNARyZ1hfJxAuNEcVyYxXtseqcBx5fkyrrX,substrate,0,0,0,0,22556363544367685632,22556363544367685632,1.00,22556363544367685632,C
tgHBcyTcViJ4gDyWPZ1uRxaBGmg5gQPjBJ2EQ855ChiMukFmS,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHBfH6LcGuPLJLEikygxVaFpjAbdRA7SFkkAoFbDcpmxKnA6,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHBg1ibgm6qj4G9ihHz6c2ACLVSA4LBNJhv4zmJ912sDowMj,substrate,0,0,0,0,329923928906489790464,329923928906489790464,1.00,329923928906489790464,C
tgHBga4BdvE7MdFa9uFUxfsLdE3dQyBrZEPmymaenxQUDjbu4,substrate,0,0,0,0,20345839916928593920,20345839916928593920,1.00,20345839916928593920,C
tgHBgjHtj9StvY6ancxfatYAdufDXkU8pyNTJyArcKL674W3a,substrate,0,0,0,0,15625195402027251712,15625195402027251712,1.00,15625195402027251712,C
tgHBidxjaNZJjL8mikpsh43VvmfrJaDSQvRhSnrhVpG2xExGy,substrate,0,0,0,0,151731302964274331648,151731302964274331648,1.00,151731302964274331648,C
tgHBokoxyEaTND2XthrJukmx41uR7a2WF16tJoWK3do2nuWdv,substrate,0,0,0,0,1965269605102217216,1965269605102217216,1.00,1965269605102217216,C
tgHCdT5iV5ApcCZz8AGivvGf3jBeTYrAG1LTDM9C3TVgCFboF,substrate,0,0,0,0,260159763603517374464,260159763603517374464,1.00,260159763603517374464,C
tgHDA8mdFW45SNfqWqYSjvHyvi6AMDZBjNKSYtVtoE29HHREE,substrate,0,0,0,0,3605866433037698859008,3605866433037698859008,1.00,3605866433037698859008,C
tgHDDDxRhfVg6WDgYTBr9ud3TQdJmbyyDjmWEn2G31oHN4iHU,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHDFzr8Wg6K8GmGr2vEoyfaDeQtGpuMejJX5ZBSJyMoYtJ2t,substrate,0,0,0,0,464520591189234089984,464520591189234089984,1.00,464520591189234089984,C
tgHDGdFs8bA8wGjZFBnXmrayL8WBjrpjqYZJhn9nALR4qenUg,substrate,0,0,0,0,24830185547836063744,24830185547836063744,1.00,24830185547836063744,C
tgHDMuBdedNsEKxBo7oivftpevGwWWuoG5RPgB8NpzZeTs3st,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHDNAsRZPNjQC8WRpeoHF6aXp4kkgst4X4pHSiZZZxro5a7N,substrate,0,0,0,0,26046024813047943168,26046024813047943168,1.00,26046024813047943168,C
tgHDNC4cBbyuyD1GFw1ZdQNuuJ7zJgS2pcekPpFHQqWt1V9nr,substrate,0,0,0,0,1972288481380453120,1972288481380453120,1.00,1972288481380453120,C
tgHDPrXT2wKp6tCGgcfozCUoE97MpaRWKJLjJe7a96XwVDYUg,substrate,0,0,0,0,3926179791353819648,3926179791353819648,1.00,3926179791353819648,C
tgHDQgJitEKh1fBs3psRtC6zPu5tQZPHPUGVDWLjBz3pzc9vc,substrate,0,0,0,0,19486603960963551232,19486603960963551232,1.00,19486603960963551232,C
tgHDR9JABWzFZMAbBWSvYjco4gFZegzNYTfJSGUQHf8BbRgWu,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHDScL182D1fyoXkXpMpWACUUbpt1VTEZjhmnAb3NkHCxQbJ,substrate,0,0,0,0,65170020782681104384,65170020782681104384,1.00,65170020782681104384,C
tgHDSewwsneKcpJyAhSmE3EmugZhEgd5vVQmahDbqKFecRLM5,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHDWUSK5ojWebCwPvYwHFcJttM5RcpBE3WSBmRi75nhjXTX3,substrate,0,0,0,0,1289091628655428608,1289091628655428608,1.00,1289091628655428608,C
tgHDbXzHUa3D6b68nFtbE88MNnTVZ3WN6nqwfyFUq2Xwjf7Dd,substrate,0,0,0,0,66621527537018503168,66621527537018503168,1.00,66621527537018503168,C
tgHDcnufs8HrGmKdAJBzMiPQ6vcszcDiLFrWAaUH11cA5bMpS,substrate,0,0,0,0,1888486716009752064,1888486716009752064,1.00,1888486716009752064,C
tgHDf9SXQtHAsw4d9v5E4Sg1ftMBfTLgau8jFW5oeQqtkmFBK,substrate,0,0,0,0,686290605895302506306,686290605895302506306,1.00,686290605895302512640,C
tgHDgAGwGwEt92vESXPq1eCBiZM9hh28h49gLD9V5uBTCqEK4,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHDnh3oCv9fx4PwyZGstR5v1bwWC9xAjYhAj1thK8SiQnf16,substrate,0,0,0,0,7512735151916957696,7512735151916957696,1.00,7512735151916957696,C
tgHDpTDfB8Mokwq6JsgxcqRJGowCj3iaMT4teKGkXjQuACAXW,substrate,0,0,0,0,11340103935713718272,11340103935713718272,1.00,11340103935713718272,C
tgHDpzegiWVUhmW3ff5BksMmi2p4uHTzZBGKxttnRWZMCehgr,substrate,0,0,0,0,17809887016887787520,17809887016887787520,1.00,17809887016887787520,C
tgHDsoe5xYcYC4qwKj4LcXJhWrVu2xkQRthgjxNwfWeTE5isJ,substrate,0,0,0,0,39915662130278662144,39915662130278662144,1.00,39915662130278662144,C
tgHDszXXvKwR4EgAWsQe2JFeMC9Gjf9uMF24kHWVAx73wU6Y5,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHDt4YEVRVZZB2aqWAMuHjurMnNQikqBjTGtubHkw7VRX1zA,substrate,0,0,0,0,1754354169344403456,1754354169344403456,1.00,1754354169344403456,C
tgHE3biB5qY2TBxuDqyiSybc889SxyALwgNcexSyhVaQ7SSEA,substrate,0,0,0,0,13399004181339701248,13399004181339701248,1.00,13399004181339701248,C
tgHE4ijbcswj8jvoQwkYW3KdYQXgybDJiGLZfZHwsnwHFEWPk,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHE8Gyxnpd6ztyRDRvuJrui12A8G4ofteXXPgPFSKCkKWD72,substrate,0,0,0,0,16271745007309086720,16271745007309086720,1.00,16271745007309086720,C
tgHE9nD2DN3JaHnfhSxgjhC2tCHrHpHKXiYGu6xAdKf5AwXNY,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHEAx2eBmSdJjn4zNexyyJ7c3aSAMvDaRdtswPPQ2622Us3Q,substrate,0,0,0,0,12825876345653405696,12825876345653405696,1.00,12825876345653405696,C
tgHELJAJx4RkmiLUWD95mKpDHWwRE6cbUVSsjeiv1N8gpjAX1,substrate,0,0,0,0,650461452328855142400,650461452328855142400,1.00,650461452328855142400,C
tgHEMwhxUyt1HC7hmwCDdHgEbbs7sVbW2Qsd4iv5PZqXESFMN,substrate,0,0,0,0,650412402011641085952,650412402011641085952,1.00,650412402011641085952,C
tgHEQ6NCCHzsvaxcMbuUEWTFuSEywq5XCwcLywQ2Dir8Mo1GH,substrate,0,0,0,0,11319593788332206080,11319593788332206080,1.00,11319593788332206080,C
tgHEZPHo6ANfhduiAT4pqTGsbvdtDibZCXykUXEx1U382YiDN,substrate,0,0,0,0,526535509904207904768,526535509904207904768,1.00,526535509904207904768,C
tgHFkzuTnNxq9tzEYc2Nk2d3a8H7rd1wrb12vK6pavVn4FtSe,substrate,0,0,0,0,4506749718083712512,4506749718083712512,1.00,4506749718083712512,C
tgHFntC5eBUNHZ3uGWrMMRbjB4WfKksenMRK4NhAY7xQqJboD,substrate,0,0,0,0,1535505122441456384,1535505122441456384,1.00,1535505122441456384,C
tgHFqxzpAfaxW1VbtoqJDTz4ZnadiipXE3VG7Bx4pdzWXiKZ7,substrate,0,0,0,0,1254098189122448640,1254098189122448640,1.00,1254098189122448640,C
tgHFrgV5oaPGFM1gRv38H2uAiYCa6dDbDF9H3cPxS9q51evrR,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHFrhUvkmLVsV9aeDHCA2RHJPC4iCVC1kj3h14xmMWgVAwYw,substrate,0,0,0,0,2255636354436768768,2255636354436768768,1.00,2255636354436768768,C
tgHFwr9rk9MncETjkkgz2QWLi4Rdqg1pLy6wKv92D4wTjYx6i,substrate,0,0,0,0,56488294489163612160,56488294489163612160,1.00,56488294489163612160,C
tgHG7wouvMP6xgY7YNXVNzvnrdGc2HvKmfqocNsWdC6Skia6M,substrate,0,0,0,0,1354966384629796569088,1354966384629796569088,1.00,1354966384629796569088,C
tgHG8NJ6D4JY2JBcXPw2sUtTgkBKWQA9rKDHiMikKMRScfnQk,substrate,0,0,0,0,1624058175168457216,1624058175168457216,1.00,1624058175168457216,C
tgHGCdQke2jumYps977F1wLJUYbh6k7NAT8zXKaoU8TkE1keN,substrate,0,0,0,0,269372056728521441280,269372056728521441280,1.00,269372056728521441280,C
tgHGEtRcQLqDYNR72b8VpSfyznCuLHa1Rqi5WhHz8e8Zioof4,substrate,0,0,0,0,8553417586930968576,8553417586930968576,1.00,8553417586930968576,C
tgHGHEzDvLYBFK2dx85eaZX1QZw8i7Mkm7fvBpCkYQSuW3pvu,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHGKWpbFUFJdUpxgCF5S6s75U19SojnwW2kQv86JPZYz9zor,substrate,0,0,0,0,20300727189930917888,20300727189930917888,1.00,20300727189930917888,C
tgHGP1gpL8DSQVeN9NEZr5PFweVM49J8Vep5uy5kGy5FT6f5t,substrate,0,0,0,0,5499350610356085760,5499350610356085760,1.00,5499350610356085760,C
tgHGVsqRfHEdtHnQfYaLywTntswP41Qr4idE2SAPyzrM7fMHW,substrate,0,0,0,0,1793855116649116672,1793855116649116672,1.00,1793855116649116672,C
tgHGWdMJ3i4mpQKjMVYg4jGNReThP72GqrbFhiG8vWjZpHVXm,substrate,0,0,0,0,1339847994510725376,1339847994510725376,1.00,1339847994510725376,C
tgHGbKnRYTgXzSuq9tLLSxVynFKuKucsaTvaN9Aorw8y2h8Sm,substrate,0,0,0,0,166489500877834551296,166489500877834551296,1.00,166489500877834551296,C
tgHGdJGkuePwMdpw1WLriyYfVN4scLqsK7vF4oeEyurxpF1Ly,substrate,0,0,0,0,26428129613730934784,26428129613730934784,1.00,26428129613730934784,C
tgHGgSoS2c73uUZG52ChpqeX7hDBuU8bbu92VWaF3xz3wU666,substrate,0,0,0,0,3374633244014614528,3374633244014614528,1.00,3374633244014614528,C
tgHGgpPNthXpHEZSR1QHCaCxjorcbJQvx4qwQqpBZybjFkrre,substrate,0,0,0,0,179287668936092680192,179287668936092680192,1.00,179287668936092680192,C
tgHGi9mQiF1VB9mXPkEFEBAsMuQxqxay5AXSgaLF547KTSomJ,substrate,0,0,0,0,2034583991601803776,2034583991601803776,1.00,2034583991601803776,C
tgHGoPWdqQmmBr6dmRex8NVy4fEKo7FAZ6yNP8xsNPNL2oEXu,substrate,0,0,0,0,3392660772364620288,3392660772364620288,1.00,3392660772364620288,C
tgHGoxFdVfUn5Luppv4n4oRksLPcUvKQdVobJHyB8qCyecGDj,substrate,0,0,0,0,900286385650459475968,900286385650459475968,1.00,900286385650459475968,C
tgHGrf2w4NjzoMUvWw3jEjDLsLkiXxK1jKka8swdHvJyGY4ot,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHGsaehYYecTycAJKnpMMrW2ZVKoib2u74ypswsJXDHLyhtK,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHGwdD9RQxpLeyxZjbWZVRfqS1tGkTFKxuVBKsz6RvG7Ykmw,substrate,0,0,0,0,1508148185489820160,1508148185489820160,1.00,1508148185489820160,C
tgHGwimWknPbM6FK8Wx8szp4CdaQhhiRozStd6Jwx9TCDqeUR,substrate,0,0,0,0,1494698558940382976,1494698558940382976,1.00,1494698558940382976,C
tgHGxwWcbhNejRhfhoPpZw9C1v1aHFUp7qJbvs5KXU2FDDGCU,substrate,0,0,0,0,61652080993346453504,61652080993346453504,1.00,61652080993346453504,C
tgHGzUymSD55HYQyjua9W44pLw5txURiWMnoKRnH1QMcBXdrT,substrate,0,0,0,0,21493716307141468160,21493716307141468160,1.00,21493716307141468160,C
tgHH23GePc4ARaMKdaSdn9g2EcavmNGZhv6pGzWGxJxYobWyZ,substrate,0,0,0,0,2787673461006440448,2787673461006440448,1.00,2787673461006440448,C
tgHHDnSKzyizvEiayHUeDkZQmHskm39b4nHAYWtkrv77uYF5v,substrate,0,0,0,0,54147567155972718592,54147567155972718592,1.00,54147567155972718592,C
tgHHEmLj4sHPAELq7dydEE69zdc9Xdb4RmPtJ2W7LC3rfZfjK,substrate,0,0,0,0,24382869920311463936,24382869920311463936,1.00,24382869920311463936,C
tgHJNoWnqjvHq7bag7pcQKFcwpC7AQwEgj94X3HYrnEyHSLSf,substrate,0,0,0,0,223037213589192540160,223037213589192540160,1.00,223037213589192540160,C
tgHJPPNULj8q86wWfJAf9rZsLRPeQ2MDbVghU1wHmWJoaMVqn,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHJSxg3Mi8gC19fWJ2KhxiVWWt6wJKNxTm3WdzESWbKLjLAq,substrate,0,0,0,0,74207705060842831872,74207705060842831872,1.00,74207705060842831872,C
tgHJSyGZRqaYSsfvzsnKEUa8ZmCwtXKsSUK2ipymKnpxtVCMv,substrate,0,0,0,0,5487737208718786560,5487737208718786560,1.00,5487737208718786560,C
tgHJUcm1q3nKkFnTQpibmEFcvEgk4yAKbJL1Wfcq4PepndXvk,substrate,0,0,0,0,47685981931386396672,47685981931386396672,1.00,47685981931386396672,C
tgHJVfVJMMmgmKpaC7piDNFtSPaWYWqsHRgBYv2pT47Sq597c,substrate,0,0,0,0,3086633261316839424,3086633261316839424,1.00,3086633261316839424,C
tgHJXKByUboC6rFrGbEUfFa6Urnchq3wnus4ZynY9AwMYH2kF,substrate,0,0,0,0,44997666659350052864,44997666659350052864,1.00,44997666659350052864,C
tgHJYpqNn9jHoWK8aWJLWs3LjMe2nFCmmYGKMHRtHqWhj3C4Z,substrate,0,0,0,0,2476663519497829376,2476663519497829376,1.00,2476663519497829376,C
tgHJZKg9PN34Xf1HRwyCC5qVhUodGKSk61uTvWUtf9DkQZXoQ,substrate,0,0,0,0,6593879288412949504,6593879288412949504,1.00,6593879288412949504,C
tgHJZgHG5DHUBVsNZAVcbgCnq7seSczPwAN157YxY1K8Pf8x5,substrate,0,0,0,0,1503757514557362432,1503757514557362432,1.00,1503757514557362432,C
tgHJb14EDYsU7e5L9EZQSTe342TK7kmsNVXJg1Tm4xXuFrxQP,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHJcRaWYHKbdUhqcnbrNVS87KZLuTsaXdzWm2hvZPbsqkL1a,substrate,0,0,0,0,34053269648717398016,34053269648717398016,1.00,34053269648717398016,C
tgHJdfRRczhLwAjfZ67gvVFJtEeh4kSQ4i5natJDfnSNbQ6R2,substrate,0,0,0,0,9390501658757165056,9390501658757165056,1.00,9390501658757165056,C
tgHJhGDpwNXqztgy3nBXGBYDLDDBnmrWAFuoaVkd2w7pouUNe,substrate,0,0,0,0,3660708033665093120,3660708033665093120,1.00,3660708033665093120,C
tgHJiFDa27PVru2dgm2PsTgCGAVbxCoHCh5v5S9y8dsUggxB8,substrate,0,0,0,0,1300798818017586688,1300798818017586688,1.00,1300798818017586688,C
tgHJmzYNiZFX1Xc6fYDcdnhswg6caXG4rrYaHHPbjthudrMQ5,substrate,0,0,0,0,3620879043629978624,3620879043629978624,1.00,3620879043629978624,C
tgHJo1x8XT5N9nRZmsgsHCTHJNyNBrSVBJDhq9RcQKArN2c97,substrate,0,0,0,0,31150732704209719296,31150732704209719296,1.00,31150732704209719296,C
tgHJoG6WxvyhttXdEX3uhd7SLUN1NHNytHjqbsK6zVoB5qAFX,substrate,0,0,0,0,5089849732855739392,5089849732855739392,1.00,5089849732855739392,C
tgHJrfdZmwK3nwUHv2uHRMq84hbs2WVKbdw53KPHvXrGdcTgX,substrate,0,0,0,0,20667906050543218688,20667906050543218688,1.00,20667906050543218688,C
tgHJs1yBjgpJMzaTipdc5MdZxyJSbQReoMgttCHAJGjUfjg7M,substrate,0,0,0,0,11044640562822578176,11044640562822578176,1.00,11044640562822578176,C
tgHJv1XAQJwehDxdpZm6CPVwuDQxs4WJ3BjuFLtVDV5aR1z1P,substrate,0,0,0,0,676690906331680997376,676690906331680997376,1.00,676690906331680997376,C
tgHJvHekfXgm7h2CVS41MCXBHdsNjeegTkKVVJDsjSMJxLLhB,substrate,0,0,0,0,1127818177153344256,1127818177153344256,1.00,1127818177153344256,C
tgHJxFw1sHGW6PQZNYrPmW6e5RRn6gY5x2ShXsLsHbgiVu9TX,substrate,0,0,0,0,9932513400841054208,9932513400841054208,1.00,9932513400841054208,C
tgHJxcErNA4YU81QFHujWyCcPsq4marTKNN2v6hBsvzqn3GFf,substrate,0,0,0,0,317767997584963218354,317767997584963218354,1.00,317767997584963207168,C
tgHJxyvrXKLj5kLcz9qztQAPN2aL712VZL6Nfeurr2XHT4mG8,substrate,0,0,0,0,9924799959532446941184,9924799959532446941184,1.00,9924799959532446941184,C
tgHJyrsgyaTuqS7fUC4L9ZquGNvhVkfJQWwGkrNPfvSyEMLM5,substrate,0,0,0,0,1290223994709213952,1290223994709213952,1.00,1290223994709213952,C
tgHJz9tvmmU87hBn9vN9X48Fw1aqzvDyKgp42j6MQP5ZrzWpF,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHK8fGbnfP4d96di2Vr8YoR2FQf3w3VJH69KeY9LgcbSZvri,substrate,0,0,0,0,20350664780978204672,20350664780978204672,1.00,20350664780978204672,C
tgHKBqpg55cV4fhvEc2DMpk3Mi2ow7MuCsBN1auGWWadUyDJb,substrate,0,0,0,0,1291953386055067136,1291953386055067136,1.00,1291953386055067136,C
tgHKFFqzAcZRghN29jDxy9DsGQmViGVounWbp1hwCBP3tkHsG,substrate,0,0,0,0,6386235234984644608,6386235234984644608,1.00,6386235234984644608,C
tgHKJqPqDRrxi5YSfpDjkxv9n25vtqBFrw3L1ZgWGWHpFqFZY,substrate,0,0,0,0,9332577970763319296,9332577970763319296,1.00,9332577970763319296,C
tgHKT7z43JoqhKgD5ckM1aSxgnURyPDc9euSqWg1HLN9Fks2y,substrate,0,0,0,0,7721731771403441152,7721731771403441152,1.00,7721731771403441152,C
tgHKTAaU8u389crYCyS3qhGxfxLeAHmsPo9a6pUxcYJCwk9sX,substrate,0,0,0,0,3581099146002416640,3581099146002416640,1.00,3581099146002416640,C
tgHKTbdfMQP8SR1ESCsMAnJq1cAAeDy6MJfRwWnT7s4WYkWhF,substrate,0,0,0,0,91591779621031297024,91591779621031297024,1.00,91591779621031297024,C
tgHKUQDFNuA47qTv83fRgq4xAzfDWD84r4Tnfz7WXo9wHeXxD,substrate,0,0,0,0,3714076961459581952,3714076961459581952,1.00,3714076961459581952,C
tgHKVdMzsK3WSsoFpX9TVqurqCu18YeM3Zbsw2nG3nVfPbTcD,substrate,0,0,0,0,6880997860628264960,6880997860628264960,1.00,6880997860628264960,C
tgHKWQPVt6kP1DfP42KR2xVPaiwUyhv5RixBCu6WEMMTahX7n,substrate,0,0,0,0,1004016064257028112449,1004016064257028112449,1.00,1004016064257028128768,C
tgHKWdK1MDdqctqKDW1nxhHwJjMenUHbLJmwDgrGH4j43yZah,substrate,0,0,0,0,2233079990807848960,2233079990807848960,1.00,2233079990807848960,C
tgHKXUKWevDieA3KYNWWyYbWrb7zz56Shz4jUQnFS16XK8aEE,substrate,0,0,0,0,32907724269303717888,32907724269303717888,1.00,32907724269303717888,C
